flight_id,departure_time,arrival_time,airline,origin_airport,destination_airport,weather_condition,airport_congestion,delay_time,temperature,wind_speed,hour,passengers
2300,2025-07-31 14:53:40,2025-07-31 15:53:40,BlueHorizon Airlines,DXB,AMS,Hot,Medium,102,20,33,14,183
2301,2025-01-09 08:57:40,2025-01-09 13:57:40,JetStream Airlines,NRT,HKG,Hot,Low,99,33,21,8,185
2302,2024-12-17 20:00:40,2024-12-17 22:00:40,JetStream Airlines,JFK,LAX,Snowy,High,4,-1,27,20,334
2303,2025-08-18 05:19:40,2025-08-18 09:19:40,JetStream Airlines,JFK,LHR,Icy,Severe,0,12,3,5,253
2304,2025-02-04 03:26:40,2025-02-04 04:26:40,EagleFly Express,AMS,HND,Cloudy,High,96,33,35,3,250
2305,2024-11-16 04:41:40,2024-11-16 06:41:40,JetStream Airlines,SCL,JFK,Stormy,Severe,43,4,24,4,382
2306,2025-04-15 07:32:40,2025-04-15 09:32:40,Sunset Skies Air,SYD,LAX,Hot,High,63,20,37,7,220
2307,2025-04-12 17:35:40,2025-04-12 18:35:40,EagleFly Express,HND,ORD,Foggy,Medium,17,3,9,17,254
2308,2025-04-08 00:30:40,2025-04-08 01:30:40,SkyHigh Airways,CDG,CPT,Windy,Medium,76,12,4,0,280
2309,2025-04-06 04:55:40,2025-04-06 06:55:40,CloudNine Aviation,LAX,FRA,Snowy,High,94,21,16,4,364
2310,2025-06-09 12:28:40,2025-06-09 14:28:40,SkyHigh Airways,SCL,CPT,Stormy,High,18,-3,20,12,270
2311,2025-06-17 01:45:40,2025-06-17 05:45:40,JetStream Airlines,ORD,JFK,Hazy,Low,92,8,1,1,337
2312,2025-04-12 22:19:40,2025-04-13 01:19:40,JetStream Airlines,FRA,JFK,Foggy,Severe,7,24,26,22,348
2313,2025-08-02 08:13:40,2025-08-02 12:13:40,JetStream Airlines,FRA,FRA,Rainy,Low,31,-3,8,8,188
2314,2025-01-15 11:21:40,2025-01-15 13:21:40,BlueHorizon Airlines,GRU,SFO,Windy,Severe,96,24,43,11,333
2315,2025-05-24 18:48:40,2025-05-24 19:48:40,CloudNine Aviation,JFK,DXB,Windy,High,51,28,26,18,248
2316,2025-02-10 14:27:40,2025-02-10 17:27:40,EagleFly Express,LHR,DXB,Hazy,High,67,33,32,14,175
2317,2025-04-05 04:05:40,2025-04-05 05:05:40,JetStream Airlines,AMS,SYD,Rainy,Low,57,32,32,4,372
2318,2025-09-15 01:07:40,2025-09-15 04:07:40,JetStream Airlines,ORD,SCL,Hot,Severe,15,29,47,1,356
2319,2025-05-20 13:44:40,2025-05-20 18:44:40,JetStream Airlines,SYD,JFK,Stormy,Medium,102,20,8,13,359
2320,2024-11-16 00:20:40,2024-11-16 01:20:40,CloudNine Aviation,CDG,LAX,Rainy,Medium,30,35,28,0,248
2321,2025-07-08 11:30:40,2025-07-08 16:30:40,SkyHigh Airways,HKG,DXB,Snowy,Low,15,36,33,11,207
2322,2025-02-28 07:27:40,2025-02-28 10:27:40,EagleFly Express,LHR,SCL,Stormy,Low,84,2,45,7,235
2323,2025-08-03 22:16:40,2025-08-04 02:16:40,SkyHigh Airways,LAX,CPT,Hot,High,26,-7,28,22,295
2324,2025-05-16 18:21:40,2025-05-16 23:21:40,CloudNine Aviation,FRA,SCL,Cold,Severe,18,-10,27,18,300
2325,2025-04-12 19:02:40,2025-04-12 21:02:40,BlueHorizon Airlines,HKG,LHR,Cold,High,103,-5,21,19,336
2326,2025-04-23 02:10:40,2025-04-23 05:10:40,JetStream Airlines,SYD,GRU,Cold,High,32,2,30,2,266
2327,2025-01-14 18:13:40,2025-01-14 22:13:40,EagleFly Express,SYD,CDG,Rainy,Low,70,16,32,18,205
2328,2025-04-03 20:33:40,2025-04-03 23:33:40,CloudNine Aviation,SFO,ORD,Sunny,Medium,66,12,25,20,188
2329,2024-10-14 23:57:40,2024-10-15 04:57:40,Sunset Skies Air,LHR,GRU,Hazy,Medium,8,34,48,23,275
2330,2025-01-24 23:26:40,2025-01-25 00:26:40,CloudNine Aviation,SCL,SCL,Snowy,Medium,59,35,0,23,267
2331,2025-01-28 16:00:40,2025-01-28 21:00:40,BlueHorizon Airlines,SYD,AMS,Foggy,Medium,112,36,37,16,273
2332,2025-01-03 17:35:40,2025-01-03 21:35:40,BlueHorizon Airlines,DXB,DXB,Cloudy,Severe,91,24,0,17,214
2333,2025-01-06 09:50:40,2025-01-06 10:50:40,EagleFly Express,JFK,JFK,Hazy,High,111,23,8,9,225
2334,2025-03-15 03:25:40,2025-03-15 08:25:40,CloudNine Aviation,ORD,NRT,Hot,Low,49,29,9,3,326
2335,2025-07-23 19:35:40,2025-07-23 23:35:40,BlueHorizon Airlines,HKG,JFK,Foggy,Low,39,33,6,19,192
2336,2025-02-22 06:41:40,2025-02-22 09:41:40,SkyHigh Airways,AMS,CDG,Cloudy,Low,82,11,42,6,355
2337,2025-09-18 12:56:40,2025-09-18 17:56:40,Sunset Skies Air,JFK,HKG,Hot,Medium,40,-7,20,12,321
2338,2025-01-31 20:13:40,2025-01-31 23:13:40,Sunset Skies Air,HND,AMS,Rainy,Medium,69,25,16,20,352
2339,2024-11-17 03:33:40,2024-11-17 08:33:40,BlueHorizon Airlines,ORD,LAX,Windy,Medium,41,15,43,3,316
2340,2024-12-16 23:41:40,2024-12-17 02:41:40,Sunset Skies Air,AMS,FRA,Hazy,Low,16,5,23,23,318
2341,2025-01-06 11:57:40,2025-01-06 16:57:40,CloudNine Aviation,AMS,SCL,Hot,Low,52,17,28,11,259
2342,2025-03-26 20:17:40,2025-03-26 22:17:40,BlueHorizon Airlines,NRT,SYD,Hot,Severe,31,-10,21,20,298
2343,2025-08-14 23:13:40,2025-08-15 01:13:40,JetStream Airlines,HND,JFK,Windy,Low,102,-6,46,23,204
2344,2024-11-12 03:37:40,2024-11-12 04:37:40,BlueHorizon Airlines,AMS,ORD,Icy,Medium,8,1,24,3,291
2345,2025-08-19 04:44:40,2025-08-19 09:44:40,BlueHorizon Airlines,HKG,SCL,Hazy,Severe,31,14,17,4,285
2346,2025-04-24 06:40:40,2025-04-24 11:40:40,SkyHigh Airways,CPT,AMS,Foggy,Severe,111,-1,45,6,341
2347,2024-12-02 16:36:40,2024-12-02 20:36:40,JetStream Airlines,ORD,FRA,Hazy,Low,99,31,28,16,376
2348,2025-04-09 11:41:40,2025-04-09 16:41:40,CloudNine Aviation,SYD,SYD,Hot,Severe,108,35,12,11,319
2349,2024-11-16 11:06:40,2024-11-16 13:06:40,CloudNine Aviation,HKG,LAX,Icy,Low,47,-3,11,11,249
2350,2025-01-20 20:31:40,2025-01-20 21:31:40,Sunset Skies Air,GRU,CDG,Hazy,Low,96,24,1,20,347
2351,2024-11-09 23:49:40,2024-11-10 00:49:40,BlueHorizon Airlines,HKG,AMS,Foggy,Medium,55,38,44,23,333
2352,2025-06-14 21:55:40,2025-06-15 01:55:40,EagleFly Express,ORD,FRA,Hot,High,91,6,2,21,298
2353,2025-03-10 23:23:40,2025-03-11 00:23:40,EagleFly Express,HKG,DXB,Sunny,Severe,70,24,7,23,274
2354,2025-02-04 15:22:40,2025-02-04 19:22:40,Sunset Skies Air,LAX,AMS,Rainy,High,80,7,0,15,370
2355,2025-07-11 04:22:40,2025-07-11 07:22:40,JetStream Airlines,JFK,JFK,Sunny,Severe,91,25,3,4,222
2356,2025-01-06 06:39:40,2025-01-06 07:39:40,CloudNine Aviation,ORD,SCL,Hazy,Medium,63,27,11,6,374
2357,2025-06-01 14:28:40,2025-06-01 17:28:40,Sunset Skies Air,HND,SFO,Stormy,Low,115,26,24,14,343
2358,2024-12-06 11:10:40,2024-12-06 12:10:40,EagleFly Express,HKG,LHR,Windy,Low,62,12,29,11,197
2359,2025-08-26 11:57:40,2025-08-26 13:57:40,EagleFly Express,DXB,LHR,Cold,High,109,17,46,11,251
2360,2025-04-26 08:28:40,2025-04-26 13:28:40,BlueHorizon Airlines,NRT,ORD,Snowy,Medium,84,25,12,8,385
2361,2025-04-21 23:58:40,2025-04-22 04:58:40,BlueHorizon Airlines,ORD,DXB,Windy,Medium,44,21,18,23,272
2362,2025-07-09 13:41:40,2025-07-09 16:41:40,JetStream Airlines,HKG,LHR,Hot,Low,95,26,26,13,219
2363,2025-02-06 16:12:40,2025-02-06 17:12:40,Sunset Skies Air,CPT,ORD,Rainy,High,106,1,41,16,253
2364,2025-02-14 15:03:40,2025-02-14 16:03:40,CloudNine Aviation,CDG,HND,Snowy,Medium,38,22,36,15,186
2365,2024-09-22 03:36:40,2024-09-22 05:36:40,Sunset Skies Air,HKG,AMS,Snowy,Low,72,31,30,3,360
2366,2024-11-22 20:38:40,2024-11-22 21:38:40,CloudNine Aviation,HND,JFK,Hazy,High,94,18,6,20,306
2367,2025-05-27 16:48:40,2025-05-27 17:48:40,Sunset Skies Air,CDG,GRU,Foggy,Low,72,12,16,16,177
2368,2024-12-15 19:35:40,2024-12-16 00:35:40,Sunset Skies Air,HKG,AMS,Hazy,Severe,79,40,1,19,281
2369,2025-05-01 13:14:40,2025-05-01 17:14:40,Sunset Skies Air,SFO,SCL,Icy,Severe,73,0,47,13,340
2370,2024-09-24 13:51:40,2024-09-24 18:51:40,JetStream Airlines,DXB,CDG,Sunny,Medium,25,17,17,13,313
2371,2024-11-11 04:11:40,2024-11-11 06:11:40,CloudNine Aviation,JFK,HND,Foggy,Medium,72,-3,49,4,244
2372,2024-11-23 13:59:40,2024-11-23 18:59:40,Sunset Skies Air,DXB,FRA,Snowy,Low,39,20,21,13,317
2373,2024-11-07 08:06:40,2024-11-07 13:06:40,EagleFly Express,SYD,DXB,Icy,Medium,116,-2,36,8,275
2374,2025-02-24 18:31:40,2025-02-24 21:31:40,CloudNine Aviation,LHR,SYD,Cold,Medium,75,-6,36,18,298
2375,2025-05-08 22:04:40,2025-05-09 00:04:40,CloudNine Aviation,CPT,ORD,Foggy,Medium,34,10,50,22,171
2376,2024-11-28 04:44:40,2024-11-28 08:44:40,EagleFly Express,NRT,LAX,Icy,Severe,2,22,17,4,239
2377,2024-11-18 12:55:40,2024-11-18 16:55:40,EagleFly Express,JFK,AMS,Hot,Severe,82,-3,36,12,262
2378,2025-07-07 16:22:40,2025-07-07 17:22:40,JetStream Airlines,LHR,AMS,Foggy,High,106,20,34,16,286
2379,2025-09-16 16:09:40,2025-09-16 19:09:40,EagleFly Express,CPT,SYD,Cloudy,Low,81,10,32,16,216
2380,2024-10-08 04:58:40,2024-10-08 07:58:40,EagleFly Express,ORD,CDG,Foggy,Severe,25,29,19,4,224
2381,2025-05-02 12:58:40,2025-05-02 15:58:40,EagleFly Express,AMS,SYD,Icy,Severe,47,34,2,12,336
2382,2024-11-13 07:03:40,2024-11-13 11:03:40,EagleFly Express,CPT,AMS,Snowy,Medium,59,26,33,7,358
2383,2025-01-15 22:36:40,2025-01-16 03:36:40,EagleFly Express,HND,CDG,Icy,High,56,18,26,22,215
2384,2025-05-19 02:53:40,2025-05-19 04:53:40,SkyHigh Airways,SYD,CPT,Snowy,Severe,118,25,15,2,276
2385,2025-02-08 20:43:40,2025-02-09 01:43:40,CloudNine Aviation,CPT,DXB,Stormy,Medium,21,-1,14,20,175
2386,2025-06-11 01:51:40,2025-06-11 05:51:40,BlueHorizon Airlines,AMS,FRA,Sunny,Severe,20,30,28,1,313
2387,2025-08-24 08:00:40,2025-08-24 11:00:40,EagleFly Express,CPT,HKG,Foggy,Low,90,-7,20,8,358
2388,2025-01-08 19:01:40,2025-01-08 21:01:40,SkyHigh Airways,SFO,HKG,Cloudy,Medium,44,16,31,19,367
2389,2024-11-27 13:55:40,2024-11-27 15:55:40,SkyHigh Airways,SCL,AMS,Stormy,High,98,7,45,13,188
2390,2024-11-21 12:18:40,2024-11-21 16:18:40,Sunset Skies Air,HKG,JFK,Rainy,Medium,98,27,11,12,249
2391,2025-07-31 18:20:40,2025-07-31 20:20:40,CloudNine Aviation,NRT,HKG,Sunny,Severe,96,-2,34,18,200
2392,2025-04-18 05:06:40,2025-04-18 07:06:40,JetStream Airlines,SCL,GRU,Cloudy,High,95,7,31,5,296
2393,2025-01-25 14:29:40,2025-01-25 17:29:40,EagleFly Express,LHR,HKG,Rainy,Severe,105,35,9,14,376
2394,2025-09-08 16:55:40,2025-09-08 20:55:40,JetStream Airlines,HND,CPT,Windy,Low,34,13,12,16,311
2395,2025-05-02 06:21:40,2025-05-02 10:21:40,SkyHigh Airways,GRU,SCL,Rainy,Medium,1,35,16,6,287
2396,2024-09-27 09:05:40,2024-09-27 12:05:40,SkyHigh Airways,LAX,SCL,Cold,Low,1,29,33,9,270
2397,2025-05-04 17:52:40,2025-05-04 22:52:40,Sunset Skies Air,SFO,LHR,Hazy,Low,25,3,40,17,206
2398,2025-09-18 16:23:40,2025-09-18 20:23:40,EagleFly Express,CPT,SFO,Icy,Medium,77,16,32,16,302
2399,2025-09-12 13:41:40,2025-09-12 15:41:40,CloudNine Aviation,NRT,SCL,Rainy,Severe,42,14,12,13,172
2400,2024-12-10 21:45:40,2024-12-11 01:45:40,CloudNine Aviation,GRU,LHR,Stormy,Severe,33,5,45,21,244
2401,2025-06-26 22:28:40,2025-06-27 02:28:40,Sunset Skies Air,CDG,HND,Icy,Low,49,-2,8,22,291
2402,2024-10-28 03:22:40,2024-10-28 04:22:40,BlueHorizon Airlines,ORD,ORD,Snowy,Medium,74,31,45,3,194
2403,2025-04-28 20:53:40,2025-04-29 00:53:40,CloudNine Aviation,SYD,HND,Hot,Severe,50,35,35,20,201
2404,2025-01-22 05:27:40,2025-01-22 10:27:40,JetStream Airlines,AMS,HKG,Stormy,Medium,68,15,48,5,266
2405,2025-02-03 22:27:40,2025-02-04 00:27:40,Sunset Skies Air,CPT,HND,Cold,High,60,24,28,22,331
2406,2025-05-19 09:53:40,2025-05-19 10:53:40,Sunset Skies Air,FRA,HKG,Rainy,Low,47,-5,42,9,369
2407,2025-03-30 11:46:40,2025-03-30 12:46:40,BlueHorizon Airlines,GRU,LAX,Rainy,Medium,59,10,47,11,204
2408,2025-07-12 00:15:40,2025-07-12 05:15:40,BlueHorizon Airlines,CDG,CPT,Stormy,Low,99,30,25,0,344
2409,2025-04-28 17:51:40,2025-04-28 21:51:40,CloudNine Aviation,AMS,LAX,Cloudy,Medium,17,29,45,17,336
2410,2025-07-15 20:50:40,2025-07-15 21:50:40,JetStream Airlines,LHR,GRU,Hot,Severe,64,27,29,20,382
2411,2025-03-19 01:42:40,2025-03-19 06:42:40,Sunset Skies Air,NRT,LAX,Cloudy,Medium,105,16,46,1,347
2412,2024-10-22 03:57:40,2024-10-22 08:57:40,Sunset Skies Air,CDG,FRA,Stormy,Medium,73,-1,22,3,268
2413,2025-07-09 12:09:40,2025-07-09 16:09:40,Sunset Skies Air,CPT,DXB,Stormy,Severe,107,23,25,12,265
2414,2025-04-29 15:03:40,2025-04-29 18:03:40,EagleFly Express,ORD,JFK,Cloudy,Severe,20,12,12,15,275
2415,2025-08-13 15:05:40,2025-08-13 19:05:40,EagleFly Express,HKG,CPT,Stormy,Medium,81,14,3,15,264
2416,2024-12-04 19:04:40,2024-12-05 00:04:40,Sunset Skies Air,GRU,LAX,Hot,Low,119,17,14,19,228
2417,2025-06-13 15:38:40,2025-06-13 19:38:40,EagleFly Express,JFK,SCL,Stormy,High,76,-6,20,15,315
2418,2024-11-03 02:19:40,2024-11-03 07:19:40,CloudNine Aviation,NRT,ORD,Icy,Low,59,-5,18,2,285
2419,2025-01-14 06:13:40,2025-01-14 07:13:40,CloudNine Aviation,DXB,AMS,Cloudy,High,13,10,15,6,341
2420,2025-01-19 15:37:40,2025-01-19 16:37:40,Sunset Skies Air,LAX,SCL,Windy,High,33,10,3,15,187
2421,2025-06-12 23:55:40,2025-06-13 03:55:40,Sunset Skies Air,HND,FRA,Sunny,High,82,40,19,23,258
2422,2024-12-21 20:34:40,2024-12-21 21:34:40,JetStream Airlines,NRT,DXB,Snowy,High,30,11,35,20,380
2423,2025-02-19 04:29:40,2025-02-19 07:29:40,EagleFly Express,CDG,NRT,Rainy,High,27,-1,50,4,205
2424,2025-08-31 07:45:40,2025-08-31 08:45:40,SkyHigh Airways,SFO,JFK,Windy,Severe,72,38,8,7,317
2425,2024-12-08 15:33:40,2024-12-08 18:33:40,Sunset Skies Air,CDG,AMS,Cold,High,112,4,48,15,218
2426,2025-04-16 03:17:40,2025-04-16 08:17:40,SkyHigh Airways,SFO,HKG,Hazy,Severe,62,4,38,3,282
2427,2025-05-02 07:22:40,2025-05-02 09:22:40,EagleFly Express,LHR,SCL,Cold,Medium,51,23,23,7,233
2428,2025-07-26 21:35:40,2025-07-26 23:35:40,BlueHorizon Airlines,JFK,LHR,Cloudy,Severe,4,18,24,21,375
2429,2024-11-19 13:33:40,2024-11-19 16:33:40,SkyHigh Airways,SFO,SFO,Rainy,Severe,105,-5,18,13,377
2430,2024-11-28 08:06:40,2024-11-28 10:06:40,JetStream Airlines,HKG,NRT,Icy,Low,55,17,39,8,209
2431,2025-06-17 00:40:40,2025-06-17 05:40:40,SkyHigh Airways,NRT,LAX,Stormy,Severe,102,-7,18,0,249
2432,2024-10-20 19:51:40,2024-10-21 00:51:40,SkyHigh Airways,AMS,JFK,Windy,Low,4,36,23,19,364
2433,2025-01-27 05:32:40,2025-01-27 10:32:40,JetStream Airlines,GRU,SFO,Stormy,Severe,62,34,14,5,255
2434,2025-01-05 06:24:40,2025-01-05 11:24:40,JetStream Airlines,DXB,CPT,Stormy,Low,32,-10,16,6,383
2435,2025-02-08 10:02:40,2025-02-08 12:02:40,EagleFly Express,NRT,GRU,Snowy,Severe,54,13,17,10,234
2436,2025-01-29 03:00:40,2025-01-29 06:00:40,Sunset Skies Air,SCL,NRT,Rainy,Medium,119,15,24,3,260
2437,2025-04-12 12:17:40,2025-04-12 16:17:40,SkyHigh Airways,HND,ORD,Stormy,High,55,40,27,12,374
2438,2024-10-11 17:42:40,2024-10-11 18:42:40,CloudNine Aviation,AMS,NRT,Stormy,High,91,15,35,17,359
2439,2025-05-21 14:32:40,2025-05-21 16:32:40,SkyHigh Airways,CDG,HKG,Hot,Severe,108,3,12,14,285
2440,2025-03-15 14:19:40,2025-03-15 19:19:40,JetStream Airlines,ORD,NRT,Windy,High,55,20,25,14,183
2441,2024-09-21 22:10:40,2024-09-22 03:10:40,Sunset Skies Air,CPT,SFO,Sunny,Severe,105,38,35,22,264
2442,2025-01-12 23:25:40,2025-01-13 00:25:40,SkyHigh Airways,FRA,SYD,Stormy,Low,9,-5,36,23,271
2443,2025-05-28 05:10:40,2025-05-28 06:10:40,EagleFly Express,JFK,GRU,Stormy,Low,41,23,6,5,191
2444,2025-02-19 20:58:40,2025-02-19 23:58:40,EagleFly Express,LHR,DXB,Sunny,Medium,86,40,16,20,174
2445,2025-03-22 23:07:40,2025-03-23 02:07:40,Sunset Skies Air,CDG,GRU,Hot,High,40,35,5,23,233
2446,2024-10-07 19:01:40,2024-10-07 20:01:40,BlueHorizon Airlines,GRU,HKG,Hot,High,38,11,46,19,193
2447,2024-12-01 15:50:40,2024-12-01 17:50:40,EagleFly Express,SYD,NRT,Rainy,Low,7,11,38,15,277
2448,2025-08-04 02:45:40,2025-08-04 04:45:40,Sunset Skies Air,HKG,ORD,Icy,Severe,95,39,21,2,220
2449,2024-12-29 21:02:40,2024-12-30 01:02:40,SkyHigh Airways,NRT,SFO,Windy,Medium,96,27,30,21,360
2450,2025-05-13 12:41:40,2025-05-13 17:41:40,BlueHorizon Airlines,JFK,FRA,Foggy,Severe,18,-10,40,12,369
2451,2024-11-19 13:57:40,2024-11-19 16:57:40,SkyHigh Airways,SCL,SYD,Icy,Severe,100,8,5,13,203
2452,2025-04-18 06:30:40,2025-04-18 11:30:40,BlueHorizon Airlines,CPT,HND,Cold,Low,63,39,8,6,314
2453,2025-05-20 11:02:40,2025-05-20 13:02:40,JetStream Airlines,HND,DXB,Hot,Severe,58,2,30,11,375
2454,2025-02-15 21:32:40,2025-02-15 23:32:40,EagleFly Express,AMS,NRT,Windy,Low,59,4,39,21,379
2455,2025-03-26 15:56:40,2025-03-26 17:56:40,EagleFly Express,AMS,SYD,Snowy,High,116,10,7,15,254
2456,2024-12-03 09:28:40,2024-12-03 14:28:40,SkyHigh Airways,HND,CDG,Cold,Low,37,-8,44,9,217
2457,2024-12-06 16:38:40,2024-12-06 21:38:40,SkyHigh Airways,SCL,NRT,Cloudy,Low,6,-4,50,16,248
2458,2025-04-15 12:54:40,2025-04-15 16:54:40,Sunset Skies Air,AMS,JFK,Cold,Low,79,23,17,12,322
2459,2025-07-07 11:55:40,2025-07-07 16:55:40,SkyHigh Airways,SFO,NRT,Icy,High,65,24,8,11,224
2460,2025-04-02 12:46:40,2025-04-02 14:46:40,CloudNine Aviation,HND,DXB,Rainy,High,35,25,1,12,289
2461,2025-03-14 23:47:40,2025-03-15 02:47:40,BlueHorizon Airlines,SYD,LAX,Icy,High,91,4,23,23,296
2462,2025-09-17 04:28:40,2025-09-17 07:28:40,SkyHigh Airways,NRT,LAX,Windy,Medium,16,22,38,4,321
2463,2025-06-04 06:16:40,2025-06-04 07:16:40,Sunset Skies Air,NRT,LHR,Rainy,High,18,-4,31,6,349
2464,2025-06-11 19:02:40,2025-06-11 21:02:40,SkyHigh Airways,HND,ORD,Stormy,Medium,68,27,6,19,188
2465,2025-04-23 16:03:40,2025-04-23 20:03:40,CloudNine Aviation,JFK,GRU,Icy,High,94,5,41,16,266
2466,2025-05-09 10:38:40,2025-05-09 13:38:40,EagleFly Express,ORD,DXB,Hot,Medium,100,24,7,10,174
2467,2024-09-30 22:25:40,2024-10-01 01:25:40,SkyHigh Airways,JFK,ORD,Foggy,Low,60,-8,1,22,368
2468,2024-10-06 04:52:40,2024-10-06 06:52:40,BlueHorizon Airlines,SFO,CPT,Stormy,Low,119,0,43,4,249
2469,2025-04-25 21:30:40,2025-04-26 02:30:40,Sunset Skies Air,FRA,NRT,Cloudy,Severe,6,19,11,21,278
2470,2025-05-07 23:57:40,2025-05-08 01:57:40,CloudNine Aviation,FRA,SFO,Snowy,High,65,1,27,23,376
2471,2025-05-21 06:42:40,2025-05-21 11:42:40,SkyHigh Airways,AMS,HKG,Stormy,Severe,39,39,0,6,293
2472,2024-11-26 00:17:40,2024-11-26 01:17:40,JetStream Airlines,LAX,SFO,Rainy,High,99,25,42,0,170
2473,2025-07-17 16:18:40,2025-07-17 17:18:40,BlueHorizon Airlines,HND,CDG,Cold,High,94,6,31,16,367
2474,2024-10-03 03:28:40,2024-10-03 04:28:40,EagleFly Express,HKG,LAX,Cold,Medium,28,-9,3,3,386
2475,2025-04-04 10:34:40,2025-04-04 13:34:40,SkyHigh Airways,CPT,CPT,Hot,Severe,64,8,8,10,262
2476,2025-05-21 02:59:40,2025-05-21 04:59:40,BlueHorizon Airlines,SYD,JFK,Rainy,High,53,27,22,2,349
2477,2025-06-28 18:38:40,2025-06-28 22:38:40,BlueHorizon Airlines,LAX,CPT,Snowy,Severe,86,39,29,18,372
2478,2024-10-07 15:03:40,2024-10-07 20:03:40,SkyHigh Airways,FRA,LAX,Snowy,Severe,101,6,48,15,179
2479,2025-07-29 00:13:40,2025-07-29 05:13:40,Sunset Skies Air,LAX,GRU,Windy,High,6,10,33,0,316
2480,2025-05-18 04:15:40,2025-05-18 08:15:40,Sunset Skies Air,HKG,DXB,Cold,Severe,80,-3,12,4,195
2481,2025-07-27 09:56:40,2025-07-27 14:56:40,SkyHigh Airways,HND,LHR,Windy,Medium,117,31,34,9,283
2482,2025-02-27 12:16:40,2025-02-27 14:16:40,Sunset Skies Air,GRU,JFK,Cloudy,High,104,21,21,12,246
2483,2025-06-03 05:08:40,2025-06-03 07:08:40,BlueHorizon Airlines,HND,SCL,Windy,High,18,28,44,5,232
2484,2025-02-28 00:34:40,2025-02-28 01:34:40,CloudNine Aviation,HND,LHR,Snowy,Low,18,26,14,0,252
2485,2025-03-11 22:25:40,2025-03-12 01:25:40,EagleFly Express,DXB,FRA,Hot,Severe,66,29,32,22,373
2486,2025-06-27 11:20:40,2025-06-27 15:20:40,SkyHigh Airways,SFO,HND,Icy,Low,65,11,49,11,268
2487,2025-03-22 16:46:40,2025-03-22 21:46:40,BlueHorizon Airlines,SFO,SFO,Cold,Low,95,33,31,16,208
2488,2025-06-20 21:24:40,2025-06-20 22:24:40,BlueHorizon Airlines,GRU,AMS,Snowy,High,75,30,36,21,273
2489,2025-03-31 07:55:40,2025-03-31 09:55:40,EagleFly Express,SYD,CDG,Sunny,High,118,4,7,7,282
2490,2025-06-06 11:21:40,2025-06-06 12:21:40,SkyHigh Airways,SFO,DXB,Rainy,Severe,42,8,39,11,210
2491,2025-03-15 14:10:40,2025-03-15 15:10:40,SkyHigh Airways,DXB,CDG,Windy,Severe,16,20,34,14,243
2492,2025-02-22 11:05:40,2025-02-22 15:05:40,JetStream Airlines,JFK,CDG,Cold,High,114,-6,27,11,292
2493,2025-01-06 04:28:40,2025-01-06 09:28:40,BlueHorizon Airlines,GRU,SFO,Cloudy,Medium,61,-8,26,4,326
2494,2025-03-19 06:22:40,2025-03-19 07:22:40,JetStream Airlines,NRT,FRA,Hot,Low,20,29,3,6,179
2495,2024-10-01 14:56:40,2024-10-01 15:56:40,EagleFly Express,FRA,CPT,Windy,Severe,98,-1,32,14,273
2496,2025-06-17 18:53:40,2025-06-17 21:53:40,EagleFly Express,ORD,LHR,Foggy,Low,22,20,17,18,322
2497,2025-04-13 11:19:40,2025-04-13 15:19:40,CloudNine Aviation,CPT,FRA,Cloudy,High,61,21,47,11,336
2498,2025-07-14 06:19:40,2025-07-14 09:19:40,Sunset Skies Air,CDG,SCL,Rainy,Low,39,27,15,6,325
2499,2025-05-06 11:41:40,2025-05-06 12:41:40,JetStream Airlines,ORD,LAX,Foggy,Severe,14,-5,25,11,234
2500,2025-06-14 02:01:40,2025-06-14 07:01:40,Sunset Skies Air,LAX,AMS,Sunny,Low,119,33,0,2,377
2501,2025-01-26 20:46:40,2025-01-26 23:46:40,EagleFly Express,JFK,FRA,Rainy,Medium,89,20,20,20,336
2502,2024-11-08 13:43:40,2024-11-08 18:43:40,SkyHigh Airways,HND,NRT,Snowy,Severe,42,23,34,13,285
2503,2025-03-31 18:47:40,2025-03-31 19:47:40,CloudNine Aviation,SCL,FRA,Foggy,High,90,3,23,18,333
2504,2025-03-24 03:00:40,2025-03-24 08:00:40,EagleFly Express,LAX,HND,Hot,Low,20,-4,39,3,261
2505,2025-01-25 21:41:40,2025-01-25 22:41:40,Sunset Skies Air,SYD,SFO,Stormy,Severe,57,32,25,21,244
2506,2024-11-29 07:12:40,2024-11-29 10:12:40,JetStream Airlines,NRT,FRA,Stormy,Low,93,40,7,7,343
2507,2025-09-09 08:45:40,2025-09-09 13:45:40,CloudNine Aviation,JFK,HND,Icy,Severe,37,21,45,8,176
2508,2025-04-13 20:34:40,2025-04-14 01:34:40,SkyHigh Airways,HKG,AMS,Stormy,Severe,16,34,22,20,246
2509,2025-05-23 02:05:40,2025-05-23 06:05:40,EagleFly Express,CPT,HKG,Hazy,High,56,15,20,2,261
2510,2025-05-17 04:46:40,2025-05-17 08:46:40,SkyHigh Airways,CDG,SFO,Stormy,Severe,28,-1,35,4,389
2511,2025-06-10 00:32:40,2025-06-10 05:32:40,Sunset Skies Air,NRT,HKG,Sunny,Low,60,-4,10,0,328
2512,2024-10-31 03:52:40,2024-10-31 04:52:40,BlueHorizon Airlines,LAX,ORD,Snowy,Low,71,5,30,3,361
2513,2025-09-19 23:09:40,2025-09-20 00:09:40,SkyHigh Airways,HKG,CPT,Hot,Low,28,20,6,23,296
2514,2025-04-28 12:32:40,2025-04-28 13:32:40,Sunset Skies Air,LAX,HKG,Snowy,High,75,-3,34,12,182
